Deal PermID,Package Identifier,Master Deal Type Code,All New Issues Manager Roles Code,Manager's Role Code,Dates: Issue Date,Issuer/Borrower Name Full,Issuer/Borrower PermID,Issue Type,Transaction Status,Issuer/Borrower Nation,New Issues Current Filing Date,Offer Price (Uniform),Proceeds Amount Incl Overallotment Sold All Markets,Proceeds Amount This Market,Issuer/Borrower Stock Exchange Name,Security Type All Markets,Offering Technique,New Issues Fees: Gross Spread as Pct of Principal Amount This Market,Domicile Nation Sub Region,Domicile Nation Region,Issuer/Borrower TRBC Business Sector,Issuer/Borrower TRBC Economic Sector,Lead Left Bookrunner,Managers Tier 1 & Tier 2 ,ECM Flag,Primary Use Of Proceeds,Issuer/Borrower Nation Region,Master Deal Type,All New Issues Manager Roles,Manager's Role,is_authentic
154087575367,4592082,ASPD,JB|JB|JB|JB|JB|JB|JB|JB,JB|JB|JB|JB|JB|JB|JB|JB,5/5/2022,Irpc PCL,4295892850.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,323.6971856,14.56027956,Bangkok|Bangkok|Bangkok|OTC|OTC|Frankfurt|Munich,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Energy - Fossil Fuels,Energy,,Krung Thai Bank|Kiatnakin Phatra Bank PCL|Kasikornbank PCL|Siam Commercial Bank PLC|Bangkok Bank PCL|TMBThanachart Bank PCL|CIMB Thai Bank Public Co Ltd|Bank of Ayudhya Plc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,1
154087575368,4592082,ASPD,JB|JB|JB|JB|JB|JB|JB|JB,JB|JB|JB|JB|JB|JB|JB|JB,5/5/2022,Irpc PCL,4295892850.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,323.6971856,43.68083867,Bangkok|Bangkok|Bangkok|OTC|OTC|Frankfurt|Munich,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Energy - Fossil Fuels,Energy,,Krung Thai Bank|Kiatnakin Phatra Bank PCL|Kasikornbank PCL|Siam Commercial Bank PLC|Bangkok Bank PCL|TMBThanachart Bank PCL|CIMB Thai Bank Public Co Ltd|Bank of Ayudhya Plc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,1
154087575369,4592082,ASPD,JB|JB|JB|JB|JB|JB|JB|JB,JB|JB|JB|JB|JB|JB|JB|JB,5/5/2022,Irpc PCL,4295892850.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,323.6971856,65.52125801,Bangkok|Bangkok|Bangkok|OTC|OTC|Frankfurt|Munich,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Energy - Fossil Fuels,Energy,,Krung Thai Bank|Kiatnakin Phatra Bank PCL|Kasikornbank PCL|Siam Commercial Bank PLC|Bangkok Bank PCL|TMBThanachart Bank PCL|CIMB Thai Bank Public Co Ltd|Bank of Ayudhya Plc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,1
154087575371,4592082,ASPD,JB|JB|JB|JB|JB|JB|JB|JB,JB|JB|JB|JB|JB|JB|JB|JB,5/5/2022,Irpc PCL,4295892850.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,323.6971856,21.84041934,Bangkok|Bangkok|Bangkok|OTC|OTC|Frankfurt|Munich,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Energy - Fossil Fuels,Energy,,Krung Thai Bank|Kiatnakin Phatra Bank PCL|Kasikornbank PCL|Siam Commercial Bank PLC|Bangkok Bank PCL|TMBThanachart Bank PCL|CIMB Thai Bank Public Co Ltd|Bank of Ayudhya Plc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,1
154087589373,4603219,ED,JB|JB|JB|JB|JB|CM|CM,JB|JB|JB|JB|JB|CM|CM,5/24/2022,Perusahaan Penerbit SBSN Indonesia III,5037948421.0,Emerging Market Corporate|Investment Grade Corporate,Live,Indonesia,,100.0,3250.0,1750.0,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,CIMB Investment Bank Bhd|Deutsche Bank AG (London)|Dubai Islamic Bank PJSC|Hongkong & Shanghai Banking Corp Ltd|Standard Chartered Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|CoManager|CoManager,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|CoManager|CoManager,0
154087589383,4603219,ED,JB|JB|JB|JB|JB|CM|CM,JB|JB|JB|JB|JB|CM|CM,5/24/2022,Perusahaan Penerbit SBSN Indonesia III,5037948421.0,Emerging Market Corporate|Investment Grade Corporate,Live,Indonesia,,100.0,3250.0,1500.0,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,CIMB Investment Bank Bhd|Deutsche Bank AG (London)|Dubai Islamic Bank PJSC|Hongkong & Shanghai Banking Corp Ltd|Standard Chartered Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|CoManager|CoManager,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|CoManager|CoManager,0
154087592074,4604938,ASPD,JB|JB,JB|JB,5/25/2022,WHA Utilities & Power PCL,5000024158.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,81.68028005,29.17152859,Thailand,Senior Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Kasikornbank PCL|Siam Commercial Bank PLC,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,0
154087594926,4604938,ASPD,JB|JB,JB|JB,5/25/2022,WHA Utilities & Power PCL,5000024158.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,81.68028005,52.50875146,Thailand,Senior Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Kasikornbank PCL|Siam Commercial Bank PLC,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,0
154087620127,4623499,ASPD,BM,BM,6/13/2022,Central Pattana PCL,4295892911.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,57.33944954,28.66972477,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Real Estate,Real Estate,,United Overseas Bank(Thai) PCL,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087620165,4623499,ASPD,BM,BM,6/13/2022,Central Pattana PCL,4295892911.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,57.33944954,28.66972477,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Real Estate,Real Estate,,United Overseas Bank(Thai) PCL,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087665153,4650110,ASPD,JB|JB|JB|JB|JB|JB|JB|JB|JB|JB|JB|JB|JB,JB|JB|JB|JB|JB|JB|JB|JB|JB|JB|JB|JB|JB,8/4/2022,Republic of Singapore,4296784399.0,"Agency, Supranational, Sovereign",Live,Singapore,,98.976,1726.45105,1726.45105,,Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Government Activity,Government Activity,,Deutsche Bank (Singapore)|Hongkong and Shanghai Banking Corp (Singapore)|Oversea-Chinese Banking Corp Ltd|Standard Chartered Bank|DBS Bank Ltd|Australia & New Zealand Banking Group Ltd|BNP Paribas SA|Credit Suisse AG|Citibank NA|BankAmerica Corp|Barclays Bank|NatWest Markets PLC|United Overseas Bank Ltd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087675310,4657382,ED,BM,BM,8/16/2022,Solar United Network Pte Ltd,5083153538.0,Investment Grade Corporate,Live,Singapore,,100.0,70.0,70.0,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,Mandiri Securities PTE LTD,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Euro & Foreign Non Cvt Debt,BookRunner,BookRunner,0
154087682257,4661725,ASPD,JB|JB,JB|JB,8/24/2022,Public Utilities Board,4296877666.0,Investment Grade Corporate,Live,Singapore,,100.0,574.0116237,574.0116237,,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,United Overseas Bank Ltd|DBS Bank Ltd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,0
154087766756,4683916,ASPD,BM,BM,7/8/2022,EVN Finance JSC,5000951886.0,Investment Grade Corporate|Emerging Market Corporate,Live,Vietnam,,100.0,73.85998715,73.85998715,HoChiMinh,Senior Unsecured Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Investment Holding Companies,Financials,,Vietnam Technological & Commercial Joint Stock Bank,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087772079,4687172,ASPD,BM,BM,9/27/2022,Cenviro Sdn Bhd,5000024886.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,6.125406813,6.125406813,,Islamic Financing,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Industrial & Commercial Services,Industrials,,RHB Investment Bank Bhd,False,Waste and Pollution Control,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154087903393,4808750,ASPD,BM|JL|JL|JL,BM|JL|JL|JL,2/9/2023,Citicore Energy Reit Corp,5080518724.0,Emerging Market Corporate|Investment Grade Corporate,Live,Philippines,,100.0,82.6446281,82.6446281,Philippine,Fixed Or Straight Bond,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Real Estate,Real Estate,,BDO Capital Investment Corp|First Metro Investment Corp|China Bank Capital Corp|BPI Capital,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager,BookRunner|Joint Lead Manager|Joint Lead Manager|Joint Lead Manager,0
154087929919,4835886,ASPD,JB|JB|JB|GL|GL,JB|JB|JB,3/9/2023,Sembcorp Financial Services Pte Ltd,5000044822.0,Investment Grade Corporate,Live,Singapore,,100.0,258.684405,258.684405,,Guaranteed Senior Unsecured Notes,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,DBS Bank Ltd|CIMB Bank Berhad-Singapore Branch|United Overseas Bank Ltd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Global Coordinator|Global Coordinator,Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087944162,4849876,ASPD,JB|JB,JB|JB,3/23/2023,MPACT Treasury Co Pte Ltd,5037843033.0,Investment Grade Corporate,Live,Singapore,,100.0,113.1221719,113.1221719,,Guaranteed Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,DBS Bank Ltd|Oversea-Chinese Banking Corp Ltd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,0
154087956793,4862164,ASPD,JB|JB|JB|JB|JB|JB|JB,JB|JB|JB|JB|JB|JB|JB,3/23/2023,Gulf Energy Development PCL,5050699008.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,588.2352941,120.5882353,Thailand,Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Krung Thai Bank|Kasikornbank PCL|Siam Commercial Bank PLC|Bangkok Bank PCL|Standard Chartered Bank(Thai)|TMBThanachart Bank PCL|Bank of Ayudhya Plc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087956823,4862164,ASPD,JB|JB|JB|JB|JB|JB|JB,JB|JB|JB|JB|JB|JB|JB,3/23/2023,Gulf Energy Development PCL,5050699008.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,588.2352941,132.3529412,Thailand,Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Krung Thai Bank|Bangkok Bank PCL|Kasikornbank PCL|Siam Commercial Bank PLC|Standard Chartered Bank(Thai)|TMBThanachart Bank PCL|Bank of Ayudhya Plc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087956824,4862164,ASPD,JB|JB|JB|JB|JB|JB|JB,JB|JB|JB|JB|JB|JB|JB,3/23/2023,Gulf Energy Development PCL,5050699008.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,588.2352941,102.9411765,Thailand,Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Krung Thai Bank|Kasikornbank PCL|Siam Commercial Bank PLC|Bangkok Bank PCL|Standard Chartered Bank(Thai)|TMBThanachart Bank PCL|Bank of Ayudhya Plc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087956825,4862164,ASPD,JB|JB|JB|JB|JB|JB|JB,JB|JB|JB|JB|JB|JB|JB,3/23/2023,Gulf Energy Development PCL,5050699008.0,Investment Grade Corporate|Emerging Market Corporate,Live,Thailand,,100.0,588.2352941,102.9411765,Thailand,Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Krung Thai Bank|Kasikornbank PCL|Siam Commercial Bank PLC|Bangkok Bank PCL|Standard Chartered Bank(Thai)|TMBThanachart Bank PCL|Bank of Ayudhya Plc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087956826,4862164,ASPD,JB|JB|JB|JB|JB|JB|JB,JB|JB|JB|JB|JB|JB|JB,3/23/2023,Gulf Energy Development PCL,5050699008.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,588.2352941,129.4117647,Thailand,Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Krung Thai Bank|Kasikornbank PCL|Siam Commercial Bank PLC|Bangkok Bank PCL|Standard Chartered Bank(Thai)|TMBThanachart Bank PCL|Bank of Ayudhya Plc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154087965485,4872745,ASPD,JB|JB,JB|JB,4/11/2023,Pengurusan Air Selangor Sdn Bhd,5044049240.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,158.5144928,56.61231884,,Islamic Financing,Issued off MTN programme|Best Efforts,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Bank Islam Malaysia Bhd|CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,0
154087965490,4872745,ASPD,JB|JB,JB|JB,4/11/2023,Pengurusan Air Selangor Sdn Bhd,5044049240.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,158.5144928,56.61231884,,Islamic Financing,Issued off MTN programme|Best Efforts,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Bank Islam Malaysia Bhd|CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,0
154087965500,4872745,ASPD,JB|JB,JB|JB,4/11/2023,Pengurusan Air Selangor Sdn Bhd,5044049240.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,158.5144928,22.64492754,,Islamic Financing,Best Efforts|Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Bank Islam Malaysia Bhd|CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,0
154087965501,4872745,ASPD,JB|JB,JB|JB,4/11/2023,Pengurusan Air Selangor Sdn Bhd,5044049240.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,158.5144928,22.64492754,,Islamic Financing,Issued off MTN programme|Best Efforts,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Bank Islam Malaysia Bhd|CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,0
154087991175,4896182,AND,JB|JB|JB|JB,JB|JB|JB|JB,5/11/2023,Oversea-Chinese Banking Corporation Ltd-Sydney Branch,,Investment Grade Corporate,Live,Australia,,100.0,670.1020565,670.1020565,,Senior Floating Rate Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Banking & Investment Services,Financials,,Australia & New Zealand Banking Group Ltd|National Australia Bank Ltd|Oversea-Chinese Banking Corp Ltd|Westpac Banking Corp,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Australian/New Zealand Non Cvt Debt,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner|Joint Book Runner|Joint Book Runner,0
154088024740,4965329,ASPD,JB|JB,JB|JB,6/8/2023,WHA Utilities & Power PCL,5000024158.0,Emerging Market Corporate|Investment Grade Corporate,Live,Thailand,,100.0,14.44251878,14.44251878,Thailand,Senior Medium Term Notes,Issued off MTN programme,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,Kasikornbank PCL|Bank of Ayudhya Plc,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,Joint Book Runner|Joint Book Runner,Joint Book Runner|Joint Book Runner,0
154088099382,4998274,ASPD,BM,BM,6/28/2023,RP Hydro (Kelantan) Sdn Bhd,5079706147.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,208.8241593,5.354465624,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154088099386,4998274,ASPD,BM,BM,6/28/2023,RP Hydro (Kelantan) Sdn Bhd,5079706147.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,208.8241593,5.354465624,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154088099387,4998274,ASPD,BM,BM,6/28/2023,RP Hydro (Kelantan) Sdn Bhd,5079706147.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,208.8241593,5.354465624,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154088099388,4998274,ASPD,BM,BM,6/28/2023,RP Hydro (Kelantan) Sdn Bhd,5079706147.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,208.8241593,5.354465624,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154088099389,4998274,ASPD,BM,BM,6/28/2023,RP Hydro (Kelantan) Sdn Bhd,5079706147.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,208.8241593,5.354465624,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154088099390,4998274,ASPD,BM,BM,6/28/2023,RP Hydro (Kelantan) Sdn Bhd,5079706147.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,208.8241593,5.354465624,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154088099392,4998274,ASPD,BM,BM,6/28/2023,RP Hydro (Kelantan) Sdn Bhd,5079706147.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,208.8241593,4.283572499,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154088099393,4998274,ASPD,BM,BM,6/28/2023,RP Hydro (Kelantan) Sdn Bhd,5079706147.0,Emerging Market Corporate|Investment Grade Corporate,Live,Malaysia,,100.0,208.8241593,4.283572499,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154088099395,4998274,ASPD,BM,BM,6/28/2023,RP Hydro (Kelantan) Sdn Bhd,5079706147.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,208.8241593,5.354465624,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154088099396,4998274,ASPD,BM,BM,6/28/2023,RP Hydro (Kelantan) Sdn Bhd,5079706147.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,208.8241593,5.354465624,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154088099400,4998274,ASPD,BM,BM,6/28/2023,RP Hydro (Kelantan) Sdn Bhd,5079706147.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,208.8241593,7.496251874,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154088099403,4998274,ASPD,BM,BM,6/28/2023,RP Hydro (Kelantan) Sdn Bhd,5079706147.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,208.8241593,7.496251874,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
154088099407,4998274,ASPD,BM,BM,6/28/2023,RP Hydro (Kelantan) Sdn Bhd,5079706147.0,Investment Grade Corporate|Emerging Market Corporate,Live,Malaysia,,100.0,208.8241593,7.496251874,,Islamic Financing,,na,Southeast Asia,Asia Pacific Excluding Central Asia,Utilities,Utilities,,CIMB Investment Bank Bhd,False,Green Bond Purposes,Asia Pacific Excluding Central Asia,Asia Pacific Non Cvt Debt,BookRunner,BookRunner,0
