company,ticker,country,Year,emissions_intensity,environmental_investment,internal_carbon_pricing
HAU GIANG PHARM.,VN000000DHG0,Vietnam,2019,533.15385489,,
HAU GIANG PHARM.,VN000000DHG0,Vietnam,2020,541.66967517,,
HAU GIANG PHARM.,VN000000DHG0,Vietnam,2021,527.33724302,,
HAU GIANG PHARM.,VN000000DHG0,Vietnam,2022,558.79249745,,
HAU GIANG PHARM.,VN000000DHG0,Vietnam,2023,536.85039436,,
HAU GIANG PHARM.,VN000000DHG0,Vietnam,2024,517.95219697,,
HCD INVESTMENT PRODUCING,VN000000HCD9,Vietnam,2015,4312.30427673,,
HCD INVESTMENT PRODUCING,VN000000HCD9,Vietnam,2016,1792.37008078,,
HCD INVESTMENT PRODUCING,VN000000HCD9,Vietnam,2017,1043.88210728,,
HCD INVESTMENT PRODUCING,VN000000HCD9,Vietnam,2018,1151.63577108,,
HCD INVESTMENT PRODUCING,VN000000HCD9,Vietnam,2019,1211.5199604,,
HCD INVESTMENT PRODUCING,VN000000HCD9,Vietnam,2020,1231.01996819,,
HCD INVESTMENT PRODUCING,VN000000HCD9,Vietnam,2021,1126.39477637,,
HCD INVESTMENT PRODUCING,VN000000HCD9,Vietnam,2022,821.35975752,,
HCD INVESTMENT PRODUCING,VN000000HCD9,Vietnam,2023,785.53480228,,
HCD INVESTMENT PRODUCING,VN000000HCD9,Vietnam,2024,781.57755523,,
HO CHI MINH CTDEV. JST.,VN000000HDB1,Vietnam,2018,8266.34054633,,
HO CHI MINH CTDEV. JST.,VN000000HDB1,Vietnam,2019,7923.83022783,,
HO CHI MINH CTDEV. JST.,VN000000HDB1,Vietnam,2020,7950.47710216,,
HO CHI MINH CTDEV. JST.,VN000000HDB1,Vietnam,2021,6898.36554336,,
HO CHI MINH CTDEV. JST.,VN000000HDB1,Vietnam,2022,6475.48884761,,
HO CHI MINH CTDEV. JST.,VN000000HDB1,Vietnam,2023,6712.26393124,,
HO CHI MINH CTDEV. JST.,VN000000HDB1,Vietnam,2024,6616.63439924,,
HOA AN,VN000000DHA3,Vietnam,2015,1643.28590113,,
HOA AN,VN000000DHA3,Vietnam,2016,1582.07662369,,
HOA AN,VN000000DHA3,Vietnam,2017,2947.35231712,,
HOA AN,VN000000DHA3,Vietnam,2018,1660.45625813,,
HOA AN,VN000000DHA3,Vietnam,2019,837.12256307,,
HOA AN,VN000000DHA3,Vietnam,2020,1097.94413704,,
HOA AN,VN000000DHA3,Vietnam,2021,2041.6062136,,
HOA AN,VN000000DHA3,Vietnam,2022,1931.93111586,,
HOA AN,VN000000DHA3,Vietnam,2023,1923.25169301,,
HOA AN,VN000000DHA3,Vietnam,2024,1863.22356294,,
HOA BINH RUBBER,VN000000HRC9,Vietnam,2015,1195.42520187,,
HOA BINH RUBBER,VN000000HRC9,Vietnam,2016,1253.67847176,,
HOA BINH RUBBER,VN000000HRC9,Vietnam,2017,1352.64506897,,
HOA BINH RUBBER,VN000000HRC9,Vietnam,2018,1115.94808643,,
HOA BINH RUBBER,VN000000HRC9,Vietnam,2019,1272.80882816,,
HOA BINH RUBBER,VN000000HRC9,Vietnam,2020,1219.41543296,,
HOA BINH RUBBER,VN000000HRC9,Vietnam,2021,1054.34103954,,
HOA BINH RUBBER,VN000000HRC9,Vietnam,2022,1177.66464071,,
HOA BINH RUBBER,VN000000HRC9,Vietnam,2023,1384.89253482,,
HOA BINH RUBBER,VN000000HRC9,Vietnam,2024,1386.46750814,,
HOA PHAT GROUP,VN000000HPG4,Vietnam,2015,1349.71937534,,
HOA PHAT GROUP,VN000000HPG4,Vietnam,2016,1423.97727507,,
HOA PHAT GROUP,VN000000HPG4,Vietnam,2017,1406.82560158,,
HOA PHAT GROUP,VN000000HPG4,Vietnam,2018,1302.47984665,,
HOA PHAT GROUP,VN000000HPG4,Vietnam,2019,1224.85327505,,
HOA PHAT GROUP,VN000000HPG4,Vietnam,2020,1122.7294665,N   ,N   
HOA PHAT GROUP,VN000000HPG4,Vietnam,2021,1250.08725403,,
HOA PHAT GROUP,VN000000HPG4,Vietnam,2022,1289.34110239,N   ,N   
HOA PHAT GROUP,VN000000HPG4,Vietnam,2023,1437.30368299,N   ,N   
HOA PHAT GROUP,VN000000HPG4,Vietnam,2024,1907.14720798,N   ,N   
HOA SEN GROUP,VN000000HSG8,Vietnam,2015,5202.25038181,,
HOA SEN GROUP,VN000000HSG8,Vietnam,2016,3003.0279199,,
HOA SEN GROUP,VN000000HSG8,Vietnam,2017,2447.70066856,,
HOA SEN GROUP,VN000000HSG8,Vietnam,2018,2500.20038322,,
HOA SEN GROUP,VN000000HSG8,Vietnam,2019,3212.1612189,,
HOA SEN GROUP,VN000000HSG8,Vietnam,2020,3295.43193284,,
HOA SEN GROUP,VN000000HSG8,Vietnam,2021,3174.21572514,,
HOA SEN GROUP,VN000000HSG8,Vietnam,2022,2346.89461303,,
HOA SEN GROUP,VN000000HSG8,Vietnam,2023,1869.30754847,,
HOA SEN GROUP,VN000000HSG8,Vietnam,2024,1705.28312665,,
HOA THO TEXTILE GARMENT,VN000000HTG6,Vietnam,2015,308.82292336,,
HOA THO TEXTILE GARMENT,VN000000HTG6,Vietnam,2016,247.08381756,,
HOA THO TEXTILE GARMENT,VN000000HTG6,Vietnam,2017,258.07815913,,
HOA THO TEXTILE GARMENT,VN000000HTG6,Vietnam,2018,251.07924582,,
HOA THO TEXTILE GARMENT,VN000000HTG6,Vietnam,2019,263.25543245,,
HOA THO TEXTILE GARMENT,VN000000HTG6,Vietnam,2020,271.85262665,,
HOA THO TEXTILE GARMENT,VN000000HTG6,Vietnam,2021,289.44016819,,
HOA THO TEXTILE GARMENT,VN000000HTG6,Vietnam,2022,294.76554298,,
HOA THO TEXTILE GARMENT,VN000000HTG6,Vietnam,2023,286.55307853,,
HOA THO TEXTILE GARMENT,VN000000HTG6,Vietnam,2024,259.69633514,,
HOANG ANH GIA LAI,VN000000HAG6,Vietnam,2015,487.75165872,,
HOANG ANH GIA LAI,VN000000HAG6,Vietnam,2016,388.4956015,,
HOANG ANH GIA LAI,VN000000HAG6,Vietnam,2017,391.50571685,,
HOANG ANH GIA LAI,VN000000HAG6,Vietnam,2018,445.50911388,,
HOANG ANH GIA LAI,VN000000HAG6,Vietnam,2019,555.72594333,,
HOANG ANH GIA LAI,VN000000HAG6,Vietnam,2020,644.15485393,N   ,N   
HOANG ANH GIA LAI,VN000000HAG6,Vietnam,2021,659.50748018,N   ,N   
HOANG ANH GIA LAI,VN000000HAG6,Vietnam,2022,659.60389277,N   ,N   
HOANG ANH GIA LAI,VN000000HAG6,Vietnam,2023,665.11615517,N   ,N   
HOANG ANH GIA LAI,VN000000HAG6,Vietnam,2024,736.89114276,N   ,
HOANG HUY INV.FNSR.,VN000000TCH5,Vietnam,2016,334.86617591,,
HOANG HUY INV.FNSR.,VN000000TCH5,Vietnam,2017,170.9684553,,
HOANG HUY INV.FNSR.,VN000000TCH5,Vietnam,2018,236.11754111,,
HOANG HUY INV.FNSR.,VN000000TCH5,Vietnam,2019,270.65942712,,
HOANG HUY INV.FNSR.,VN000000TCH5,Vietnam,2020,288.98699899,,
HOANG HUY INV.FNSR.,VN000000TCH5,Vietnam,2021,240.02136227,,
HOANG HUY INV.FNSR.,VN000000TCH5,Vietnam,2022,246.48888497,,
HOANG HUY INV.FNSR.,VN000000TCH5,Vietnam,2023,430.80966301,,
HOANG HUY INV.FNSR.,VN000000TCH5,Vietnam,2024,475.25029178,,
HOANG HUY INV.SERVICES,VN000000HHS6,Vietnam,2015,64.87542944,,
HOANG HUY INV.SERVICES,VN000000HHS6,Vietnam,2016,96.07120339,,
HOANG HUY INV.SERVICES,VN000000HHS6,Vietnam,2017,137.36573279,,
HOANG HUY INV.SERVICES,VN000000HHS6,Vietnam,2018,201.64680515,,
HOANG HUY INV.SERVICES,VN000000HHS6,Vietnam,2019,365.91651046,,
HOANG HUY INV.SERVICES,VN000000HHS6,Vietnam,2020,164.00574232,,
HOANG HUY INV.SERVICES,VN000000HHS6,Vietnam,2021,186.3820281,,
HOANG HUY INV.SERVICES,VN000000HHS6,Vietnam,2022,238.53488116,,
HOANG HUY INV.SERVICES,VN000000HHS6,Vietnam,2023,222.1963564,,
HOANG HUY INV.SERVICES,VN000000HHS6,Vietnam,2024,181.31718439,,
HOANG QUAN CNSL.TGS.,VN000000HQC1,Vietnam,2015,218.41515366,,
HOANG QUAN CNSL.TGS.,VN000000HQC1,Vietnam,2016,353.03623485,,
HOANG QUAN CNSL.TGS.,VN000000HQC1,Vietnam,2017,298.34180914,,
HOANG QUAN CNSL.TGS.,VN000000HQC1,Vietnam,2018,354.69712678,,
HOANG QUAN CNSL.TGS.,VN000000HQC1,Vietnam,2019,371.3269601,,
HOANG QUAN CNSL.TGS.,VN000000HQC1,Vietnam,2020,315.52480563,,
HOANG QUAN CNSL.TGS.,VN000000HQC1,Vietnam,2021,256.61747903,,
HOANG QUAN CNSL.TGS.,VN000000HQC1,Vietnam,2022,259.54951516,,
HOANG QUAN CNSL.TGS.,VN000000HQC1,Vietnam,2023,446.7179066,,
HOCHIMINH CITY INFR.INV.,VN000000CII6,Vietnam,2015,366.51407747,,
HOCHIMINH CITY INFR.INV.,VN000000CII6,Vietnam,2016,371.28038998,,
HOCHIMINH CITY INFR.INV.,VN000000CII6,Vietnam,2017,394.91811559,,
HOCHIMINH CITY INFR.INV.,VN000000CII6,Vietnam,2018,351.82781795,,
HOCHIMINH CITY INFR.INV.,VN000000CII6,Vietnam,2019,386.57929044,,
HOCHIMINH CITY INFR.INV.,VN000000CII6,Vietnam,2020,417.34088156,,
HOCHIMINH CITY INFR.INV.,VN000000CII6,Vietnam,2021,421.60494209,,
HOCHIMINH CITY INFR.INV.,VN000000CII6,Vietnam,2022,422.94693821,,
HOCHIMINH CITY INFR.INV.,VN000000CII6,Vietnam,2023,375.01569393,,
HOCHIMINH CITY INFR.INV.,VN000000CII6,Vietnam,2024,439.60980857,,
HOCHIMINH CTY.SECS.,VN000000HCM0,Vietnam,2015,77.78255871,,
HOCHIMINH CTY.SECS.,VN000000HCM0,Vietnam,2016,110.93402077,,
HOCHIMINH CTY.SECS.,VN000000HCM0,Vietnam,2017,187.90172844,,
HOCHIMINH CTY.SECS.,VN000000HCM0,Vietnam,2018,122.03602072,,
HOCHIMINH CTY.SECS.,VN000000HCM0,Vietnam,2019,174.8482065,,
HOCHIMINH CTY.SECS.,VN000000HCM0,Vietnam,2020,234.83487248,,
HOCHIMINH CTY.SECS.,VN000000HCM0,Vietnam,2021,102.14184895,,
HOCHIMINH CTY.SECS.,VN000000HCM0,Vietnam,2022,81.89581853,,
HOCHIMINH CTY.SECS.,VN000000HCM0,Vietnam,2023,118.18482593,,
HOCHIMINH CTY.SECS.,VN000000HCM0,Vietnam,2024,216.93312232,,
HONG HA SON LA PROC.,VN000000HSL8,Vietnam,2015,596.79975095,,
HONG HA SON LA PROC.,VN000000HSL8,Vietnam,2016,640.61040876,,
HONG HA SON LA PROC.,VN000000HSL8,Vietnam,2017,679.57710074,,
HONG HA SON LA PROC.,VN000000HSL8,Vietnam,2018,662.22437446,,
HONG HA SON LA PROC.,VN000000HSL8,Vietnam,2019,529.68673204,,
HONG HA SON LA PROC.,VN000000HSL8,Vietnam,2020,511.61429244,,
HONG HA SON LA PROC.,VN000000HSL8,Vietnam,2021,583.77009532,,
HONG HA SON LA PROC.,VN000000HSL8,Vietnam,2022,571.77385052,,
HONG HA SON LA PROC.,VN000000HSL8,Vietnam,2023,500.55153903,,
HONG HA SON LA PROC.,VN000000HSL8,Vietnam,2024,600.28878818,,
HUA NA HYDROPOWER,VN000000HNA2,Vietnam,2016,2814.71557751,,
HUA NA HYDROPOWER,VN000000HNA2,Vietnam,2017,2636.85427399,,
HUA NA HYDROPOWER,VN000000HNA2,Vietnam,2018,2599.47252724,,
HUA NA HYDROPOWER,VN000000HNA2,Vietnam,2019,3160.33607722,,
HUA NA HYDROPOWER,VN000000HNA2,Vietnam,2020,2869.28909562,,
HUA NA HYDROPOWER,VN000000HNA2,Vietnam,2021,2707.91830207,,
HUA NA HYDROPOWER,VN000000HNA2,Vietnam,2022,2558.83023927,,
HUA NA HYDROPOWER,VN000000HNA2,Vietnam,2023,2493.84031643,,
HUA NA HYDROPOWER,VN000000HNA2,Vietnam,2024,2120.57015849,,
HUD1 INV.& CONSTRUCTION,VN000000HU19,Vietnam,2015,363.518162,,
HUD1 INV.& CONSTRUCTION,VN000000HU19,Vietnam,2016,383.3583187,,
HUD1 INV.& CONSTRUCTION,VN000000HU19,Vietnam,2017,421.31813708,,
HUD1 INV.& CONSTRUCTION,VN000000HU19,Vietnam,2018,316.14871884,,
HUD1 INV.& CONSTRUCTION,VN000000HU19,Vietnam,2019,403.91546965,,
HUD1 INV.& CONSTRUCTION,VN000000HU19,Vietnam,2020,419.79617557,,
HUD1 INV.& CONSTRUCTION,VN000000HU19,Vietnam,2021,407.31926673,,
HUD1 INV.& CONSTRUCTION,VN000000HU19,Vietnam,2022,380.28835512,,
HUD1 INV.& CONSTRUCTION,VN000000HU19,Vietnam,2023,367.98203303,,
HUD1 INV.& CONSTRUCTION,VN000000HU19,Vietnam,2024,344.85569474,,
HUNG THINH INCONS,VN000000HTN2,Vietnam,2015,351.37003147,,
HUNG THINH INCONS,VN000000HTN2,Vietnam,2016,378.90033035,,
HUNG THINH INCONS,VN000000HTN2,Vietnam,2017,414.23819127,,
HUNG THINH INCONS,VN000000HTN2,Vietnam,2018,401.70601394,,
HUNG THINH INCONS,VN000000HTN2,Vietnam,2019,409.30076412,,
HUNG THINH INCONS,VN000000HTN2,Vietnam,2020,417.35069326,,
HUNG THINH INCONS,VN000000HTN2,Vietnam,2021,420.3243039,,
HUNG THINH INCONS,VN000000HTN2,Vietnam,2022,415.24396736,,
HUNG THINH INCONS,VN000000HTN2,Vietnam,2023,364.46185544,,
HUNG THINH INCONS,VN000000HTN2,Vietnam,2024,428.96710333,,
HVC INVESTMENT AND,VN000000HVH0,Vietnam,2015,456.2026231,,
HVC INVESTMENT AND,VN000000HVH0,Vietnam,2016,472.91565911,,
HVC INVESTMENT AND,VN000000HVH0,Vietnam,2017,488.67600537,,
HVC INVESTMENT AND,VN000000HVH0,Vietnam,2018,511.0689246,,
HVC INVESTMENT AND,VN000000HVH0,Vietnam,2019,460.1588236,,
HVC INVESTMENT AND,VN000000HVH0,Vietnam,2020,500.4245494,,
HVC INVESTMENT AND,VN000000HVH0,Vietnam,2021,537.89608131,,
HVC INVESTMENT AND,VN000000HVH0,Vietnam,2022,507.19336812,,
HVC INVESTMENT AND,VN000000HVH0,Vietnam,2023,420.30737527,,
HVC INVESTMENT AND,VN000000HVH0,Vietnam,2024,491.20038903,,
HYDRO POWER JSC- POWER,VN000000DRL9,Vietnam,2015,2692.67395341,,
HYDRO POWER JSC- POWER,VN000000DRL9,Vietnam,2016,2727.12706673,,
HYDRO POWER JSC- POWER,VN000000DRL9,Vietnam,2017,2566.32847962,,
HYDRO POWER JSC- POWER,VN000000DRL9,Vietnam,2018,2518.4248716,,
HYDRO POWER JSC- POWER,VN000000DRL9,Vietnam,2019,3088.04845351,,
HYDRO POWER JSC- POWER,VN000000DRL9,Vietnam,2020,2806.82757825,,
HYDRO POWER JSC- POWER,VN000000DRL9,Vietnam,2021,2659.26460199,,
HYDRO POWER JSC- POWER,VN000000DRL9,Vietnam,2022,2514.74158037,,
HYDRO POWER JSC- POWER,VN000000DRL9,Vietnam,2023,2468.51243127,,
HYDRO POWER JSC- POWER,VN000000DRL9,Vietnam,2024,2096.54948848,,
I D I INTDVT.&.INV.,VN000000IDI4,Vietnam,2015,582.71992524,,
I D I INTDVT.&.INV.,VN000000IDI4,Vietnam,2016,510.93876706,,
I D I INTDVT.&.INV.,VN000000IDI4,Vietnam,2017,531.84665139,,
I D I INTDVT.&.INV.,VN000000IDI4,Vietnam,2018,522.62554634,,
I D I INTDVT.&.INV.,VN000000IDI4,Vietnam,2019,527.28913856,,
I D I INTDVT.&.INV.,VN000000IDI4,Vietnam,2020,596.93365679,,
I D I INTDVT.&.INV.,VN000000IDI4,Vietnam,2021,662.70066688,,
I D I INTDVT.&.INV.,VN000000IDI4,Vietnam,2022,666.69718707,,
I D I INTDVT.&.INV.,VN000000IDI4,Vietnam,2023,668.22091501,,
I D I INTDVT.&.INV.,VN000000IDI4,Vietnam,2024,696.01254094,,
ICAPITAL INVESTMENT JSC,VN000000PTC8,Vietnam,2015,355.40165116,,
ICAPITAL INVESTMENT JSC,VN000000PTC8,Vietnam,2016,723.30784788,,
ICAPITAL INVESTMENT JSC,VN000000PTC8,Vietnam,2017,333.68712503,,
ICAPITAL INVESTMENT JSC,VN000000PTC8,Vietnam,2018,293.6347009,,
ICAPITAL INVESTMENT JSC,VN000000PTC8,Vietnam,2019,237.13929319,,
ICAPITAL INVESTMENT JSC,VN000000PTC8,Vietnam,2022,336.53005363,,
ICAPITAL INVESTMENT JSC,VN000000PTC8,Vietnam,2023,261.30493646,,
ICAPITAL INVESTMENT JSC,VN000000PTC8,Vietnam,2024,334.93007562,,
ICD TAN CANG - LONG BINH,VN000000ILB2,Vietnam,2015,300.73368591,,
ICD TAN CANG - LONG BINH,VN000000ILB2,Vietnam,2016,331.71768942,,
ICD TAN CANG - LONG BINH,VN000000ILB2,Vietnam,2017,343.50534416,,
ICD TAN CANG - LONG BINH,VN000000ILB2,Vietnam,2018,324.3263851,,
ICD TAN CANG - LONG BINH,VN000000ILB2,Vietnam,2019,329.51414191,,
ICD TAN CANG - LONG BINH,VN000000ILB2,Vietnam,2020,393.0464225,,
ICD TAN CANG - LONG BINH,VN000000ILB2,Vietnam,2021,417.00222206,,
ICD TAN CANG - LONG BINH,VN000000ILB2,Vietnam,2022,396.73320615,,
ICD TAN CANG - LONG BINH,VN000000ILB2,Vietnam,2023,392.85010188,,
ICD TAN CANG - LONG BINH,VN000000ILB2,Vietnam,2024,386.48454874,,
IDICO INFR.DEV.INV.,VN000000HTI2,Vietnam,2015,272.07934283,,
IDICO INFR.DEV.INV.,VN000000HTI2,Vietnam,2016,374.97270801,,
IDICO INFR.DEV.INV.,VN000000HTI2,Vietnam,2017,388.15207589,,
IDICO INFR.DEV.INV.,VN000000HTI2,Vietnam,2018,289.52140176,,
IDICO INFR.DEV.INV.,VN000000HTI2,Vietnam,2019,330.50184364,,
IDICO INFR.DEV.INV.,VN000000HTI2,Vietnam,2020,364.17652332,,
IDICO INFR.DEV.INV.,VN000000HTI2,Vietnam,2021,381.02205486,,
IDICO INFR.DEV.INV.,VN000000HTI2,Vietnam,2022,398.26542653,,
IDICO INFR.DEV.INV.,VN000000HTI2,Vietnam,2023,354.97767612,,
IDICO INFR.DEV.INV.,VN000000HTI2,Vietnam,2024,423.80347509,,
IDICO URBAN AND HSE.DEV.,VN000000UIC1,Vietnam,2015,335.64157769,,
IDICO URBAN AND HSE.DEV.,VN000000UIC1,Vietnam,2016,423.61181317,,
IDICO URBAN AND HSE.DEV.,VN000000UIC1,Vietnam,2017,401.03539439,,
IDICO URBAN AND HSE.DEV.,VN000000UIC1,Vietnam,2018,414.17488435,,
IDICO URBAN AND HSE.DEV.,VN000000UIC1,Vietnam,2019,442.98701609,,
IDICO URBAN AND HSE.DEV.,VN000000UIC1,Vietnam,2020,474.91116015,,
IDICO URBAN AND HSE.DEV.,VN000000UIC1,Vietnam,2021,470.6509802,,
IDICO URBAN AND HSE.DEV.,VN000000UIC1,Vietnam,2022,452.35436565,,
IDICO URBAN AND HSE.DEV.,VN000000UIC1,Vietnam,2023,389.17554398,,
IDICO URBAN AND HSE.DEV.,VN000000UIC1,Vietnam,2024,482.50127968,,
IMEXPHARM,VN000000IMP0,Vietnam,2015,384.58052835,,
IMEXPHARM,VN000000IMP0,Vietnam,2016,411.64819688,,
IMEXPHARM,VN000000IMP0,Vietnam,2017,591.4412102,,
IMEXPHARM,VN000000IMP0,Vietnam,2018,540.72838698,,
IMEXPHARM,VN000000IMP0,Vietnam,2019,547.17582438,,
IMEXPHARM,VN000000IMP0,Vietnam,2020,556.58067264,,
IMEXPHARM,VN000000IMP0,Vietnam,2021,544.05041777,,
IMEXPHARM,VN000000IMP0,Vietnam,2022,576.29560915,,
IMEXPHARM,VN000000IMP0,Vietnam,2023,552.37153478,,
IMEXPHARM,VN000000IMP0,Vietnam,2024,533.47504836,,
INDUSTRIAL URBAN DEV.,VN000000D2D0,Vietnam,2015,228.57983206,,
INDUSTRIAL URBAN DEV.,VN000000D2D0,Vietnam,2016,290.43111723,,
INDUSTRIAL URBAN DEV.,VN000000D2D0,Vietnam,2017,197.85538742,,
INDUSTRIAL URBAN DEV.,VN000000D2D0,Vietnam,2018,281.4452479,,
INDUSTRIAL URBAN DEV.,VN000000D2D0,Vietnam,2019,315.21653029,,
INDUSTRIAL URBAN DEV.,VN000000D2D0,Vietnam,2020,300.05340901,,
INDUSTRIAL URBAN DEV.,VN000000D2D0,Vietnam,2021,239.9034722,,
INDUSTRIAL URBAN DEV.,VN000000D2D0,Vietnam,2022,272.60537126,,
INDUSTRIAL URBAN DEV.,VN000000D2D0,Vietnam,2023,442.41778587,,
INDUSTRIAL URBAN DEV.,VN000000D2D0,Vietnam,2024,471.41946239,,
INTERNATIONAL GAS PDT.,VN000000GSP1,Vietnam,2015,2080.61428364,,
INTERNATIONAL GAS PDT.,VN000000GSP1,Vietnam,2016,1840.4356865,,
INTERNATIONAL GAS PDT.,VN000000GSP1,Vietnam,2017,1789.60097066,,
INTERNATIONAL GAS PDT.,VN000000GSP1,Vietnam,2018,1666.03229451,,
INTERNATIONAL GAS PDT.,VN000000GSP1,Vietnam,2019,1513.30762639,,
INTERNATIONAL GAS PDT.,VN000000GSP1,Vietnam,2020,1382.7721177,,
INTERNATIONAL GAS PDT.,VN000000GSP1,Vietnam,2021,1272.6613406,,
INTERNATIONAL GAS PDT.,VN000000GSP1,Vietnam,2022,1859.29928628,,
INTERNATIONAL GAS PDT.,VN000000GSP1,Vietnam,2023,1482.66146471,,
INTERNATIONAL GAS PDT.,VN000000GSP1,Vietnam,2024,1489.53074111,,
INV.& TRDG.OF RLST.,VN000000ITC3,Vietnam,2015,202.19129017,,
INV.& TRDG.OF RLST.,VN000000ITC3,Vietnam,2016,345.16597907,,
INV.& TRDG.OF RLST.,VN000000ITC3,Vietnam,2017,300.86549853,,
INV.& TRDG.OF RLST.,VN000000ITC3,Vietnam,2018,356.56040878,,
INV.& TRDG.OF RLST.,VN000000ITC3,Vietnam,2019,368.41184635,,
INV.& TRDG.OF RLST.,VN000000ITC3,Vietnam,2020,320.33883912,,
INV.& TRDG.OF RLST.,VN000000ITC3,Vietnam,2021,261.71878288,,
INV.& TRDG.OF RLST.,VN000000ITC3,Vietnam,2022,265.21563218,,
INV.& TRDG.OF RLST.,VN000000ITC3,Vietnam,2023,449.70409577,,
INV.& TRDG.OF RLST.,VN000000ITC3,Vietnam,2024,489.98618744,,
ITD TECHNOLOGY,VN000000ITD1,Vietnam,2015,114.51845212,,
ITD TECHNOLOGY,VN000000ITD1,Vietnam,2016,134.29312129,,
ITD TECHNOLOGY,VN000000ITD1,Vietnam,2017,145.85630937,,
ITD TECHNOLOGY,VN000000ITD1,Vietnam,2018,117.91730905,,
ITD TECHNOLOGY,VN000000ITD1,Vietnam,2019,147.88526831,,
ITD TECHNOLOGY,VN000000ITD1,Vietnam,2020,179.6696687,,
ITD TECHNOLOGY,VN000000ITD1,Vietnam,2021,196.83601749,,
ITD TECHNOLOGY,VN000000ITD1,Vietnam,2022,207.81854921,,
ITD TECHNOLOGY,VN000000ITD1,Vietnam,2023,212.70186053,,
ITD TECHNOLOGY,VN000000ITD1,Vietnam,2024,249.49130197,,
JAP.VTM.MED.INV.&. DEV.,VN000000JVC7,Vietnam,2015,231.15461798,,
JAP.VTM.MED.INV.&. DEV.,VN000000JVC7,Vietnam,2016,204.86987159,,
JAP.VTM.MED.INV.&. DEV.,VN000000JVC7,Vietnam,2017,127.9056738,,
JAP.VTM.MED.INV.&. DEV.,VN000000JVC7,Vietnam,2018,135.15818556,,
JAP.VTM.MED.INV.&. DEV.,VN000000JVC7,Vietnam,2019,142.61835746,,
JAP.VTM.MED.INV.&. DEV.,VN000000JVC7,Vietnam,2020,145.76672968,,
JAP.VTM.MED.INV.&. DEV.,VN000000JVC7,Vietnam,2021,146.04471953,,
JAP.VTM.MED.INV.&. DEV.,VN000000JVC7,Vietnam,2022,153.5077247,,
JAP.VTM.MED.INV.&. DEV.,VN000000JVC7,Vietnam,2023,168.1766508,,
JAP.VTM.MED.INV.&. DEV.,VN000000JVC7,Vietnam,2024,169.11392184,,
JSC BK.FOR FRT.OF VIET,VN000000VCB4,Vietnam,2015,8841.36797718,,
JSC BK.FOR FRT.OF VIET,VN000000VCB4,Vietnam,2016,9483.59212922,,
JSC BK.FOR FRT.OF VIET,VN000000VCB4,Vietnam,2017,10533.22818134,,
JSC BK.FOR FRT.OF VIET,VN000000VCB4,Vietnam,2018,10704.02704203,,
JSC BK.FOR FRT.OF VIET,VN000000VCB4,Vietnam,2019,10192.78531835,,
JSC BK.FOR FRT.OF VIET,VN000000VCB4,Vietnam,2020,10235.94157548,,
JSC BK.FOR FRT.OF VIET,VN000000VCB4,Vietnam,2021,9604.09489362,,
JSC BK.FOR FRT.OF VIET,VN000000VCB4,Vietnam,2022,9018.79102246,,
JSC BK.FOR FRT.OF VIET,VN000000VCB4,Vietnam,2023,9746.01547694,,
JSC BK.FOR FRT.OF VIET,VN000000VCB4,Vietnam,2024,10769.92423704,,
JSC.FOR TELECOMS &.INTC.,VN000000ICT3,Vietnam,2015,410.52017351,,
JSC.FOR TELECOMS &.INTC.,VN000000ICT3,Vietnam,2016,407.68047904,,
JSC.FOR TELECOMS &.INTC.,VN000000ICT3,Vietnam,2017,272.6971893,,
JSC.FOR TELECOMS &.INTC.,VN000000ICT3,Vietnam,2018,235.83674042,,
JSC.FOR TELECOMS &.INTC.,VN000000ICT3,Vietnam,2019,246.43962284,,
JSC.FOR TELECOMS &.INTC.,VN000000ICT3,Vietnam,2020,225.20040593,,
JSC.FOR TELECOMS &.INTC.,VN000000ICT3,Vietnam,2021,360.08030922,,
JSC.FOR TELECOMS &.INTC.,VN000000ICT3,Vietnam,2022,343.93530309,,
JSC.FOR TELECOMS &.INTC.,VN000000ICT3,Vietnam,2023,355.66879356,,
JSC.FOR TELECOMS &.INTC.,VN000000ICT3,Vietnam,2024,577.59252865,,
KHAI HOAN LAND REAL,VN000000KHG5,Vietnam,2018,159.87603857,,
KHAI HOAN LAND REAL,VN000000KHG5,Vietnam,2019,277.89892933,,
KHAI HOAN LAND REAL,VN000000KHG5,Vietnam,2020,266.47632573,,
KHAI HOAN LAND REAL,VN000000KHG5,Vietnam,2021,661.00577694,,
KHAI HOAN LAND REAL,VN000000KHG5,Vietnam,2022,562.25596654,,
KHAI HOAN LAND REAL,VN000000KHG5,Vietnam,2023,524.6698046,,
KHAI HOAN LAND REAL,VN000000KHG5,Vietnam,2024,433.50999962,,
KHANG DIEN HSE.TR&IN.,VN000000KDH2,Vietnam,2015,219.79819194,,
KHANG DIEN HSE.TR&IN.,VN000000KDH2,Vietnam,2016,229.87017227,,
KHANG DIEN HSE.TR&IN.,VN000000KDH2,Vietnam,2017,179.72769764,,
KHANG DIEN HSE.TR&IN.,VN000000KDH2,Vietnam,2018,270.50002284,,
KHANG DIEN HSE.TR&IN.,VN000000KDH2,Vietnam,2019,318.65955609,,
KHANG DIEN HSE.TR&IN.,VN000000KDH2,Vietnam,2020,308.94652804,,N   
KHANG DIEN HSE.TR&IN.,VN000000KDH2,Vietnam,2021,241.71076399,,N   
